data_num,Embedding,Model,Metric,Cluster Number,Value
3,GraphST_emb_seed5,GraphST,Homogeneity,9,0.5696435624342693
3,GraphST_emb_seed5,GraphST,NMI,6,0.5879813124838071
3,GraphST_emb_seed5,GraphST,NMI,8,0.5638702686328262
3,GraphST_emb_seed5,GraphST,NMI,9,0.5677269544090158
3,Our_emb_seed1,Glimmer,ARI,6,0.4639949169860921
3,Our_emb_seed1,Glimmer,ARI,7,0.5748419504869617
3,Our_emb_seed1,Glimmer,ARI,9,0.5298053719357945
3,Our_emb_seed1,Glimmer,Completeness,6,0.6012083032408734
3,Our_emb_seed1,Glimmer,Completeness,7,0.6360134215024871
3,Our_emb_seed1,Glimmer,Completeness,9,0.5959087127414462
3,Our_emb_seed1,Glimmer,Homogeneity,6,0.5407740439971157
3,Our_emb_seed1,Glimmer,Homogeneity,7,0.6405289819955188
3,Our_emb_seed1,Glimmer,Homogeneity,9,0.6415719546709886
3,Our_emb_seed1,Glimmer,NMI,6,0.5693920684755678
3,Our_emb_seed1,Glimmer,NMI,7,0.6382629450789389
3,Our_emb_seed1,Glimmer,NMI,9,0.6178959206362651
3,Our_emb_seed2,Glimmer,ARI,7,0.5341320513411594
3,Our_emb_seed2,Glimmer,ARI,8,0.5266639915853346
3,Our_emb_seed2,Glimmer,ARI,9,0.5055421567101688
3,Our_emb_seed2,Glimmer,ARI,10,0.4849964256745628
3,Our_emb_seed2,Glimmer,Completeness,7,0.6326263332990909
3,Our_emb_seed2,Glimmer,Completeness,8,0.598760452743654
3,Our_emb_seed2,Glimmer,Completeness,9,0.5750745022078818
3,Our_emb_seed2,Glimmer,Completeness,10,0.5683252242695179
3,Our_emb_seed2,Glimmer,Homogeneity,7,0.6057657121580093
3,Our_emb_seed2,Glimmer,Homogeneity,8,0.6292978655194674
3,Our_emb_seed2,Glimmer,Homogeneity,9,0.6301326439327245
3,Our_emb_seed2,Glimmer,Homogeneity,10,0.6507336503361799
3,Our_emb_seed2,Glimmer,NMI,7,0.6184867957630341
3,Our_emb_seed2,Glimmer,NMI,8,0.6135522272182188
3,Our_emb_seed2,Glimmer,NMI,9,0.6013459473667466
3,Our_emb_seed2,Glimmer,NMI,10,0.6067440309421508
3,Our_emb_seed3,Glimmer,ARI,7,0.5291386411638512
3,Our_emb_seed3,Glimmer,ARI,8,0.5341055514011037
3,Our_emb_seed3,Glimmer,ARI,9,0.5478700227085016
3,Our_emb_seed3,Glimmer,ARI,10,0.5321893754773852
3,Our_emb_seed3,Glimmer,Completeness,7,0.6017086668070266
3,Our_emb_seed3,Glimmer,Completeness,8,0.6053855280032652
3,Our_emb_seed3,Glimmer,Completeness,9,0.6024946295728264
3,Our_emb_seed3,Glimmer,Completeness,10,0.5927078745377053
3,Our_emb_seed3,Glimmer,Homogeneity,7,0.5910953314607199
3,Our_emb_seed3,Glimmer,Homogeneity,8,0.62222785006987
3,Our_emb_seed3,Glimmer,Homogeneity,9,0.6473987233407905
3,Our_emb_seed3,Glimmer,Homogeneity,10,0.6580002349174554
3,Our_emb_seed3,Glimmer,NMI,7,0.5963547814487646
3,Our_emb_seed3,Glimmer,NMI,8,0.6136911543667515
3,Our_emb_seed3,Glimmer,NMI,9,0.624138128385129
3,Our_emb_seed3,Glimmer,NMI,10,0.6236302687039539
3,Our_emb_seed4,Glimmer,ARI,5,0.4933080605233267
3,Our_emb_seed4,Glimmer,ARI,6,0.5157451235482646
3,Our_emb_seed4,Glimmer,ARI,7,0.5627592867276501
3,Our_emb_seed4,Glimmer,ARI,8,0.5739960194684162
3,Our_emb_seed4,Glimmer,ARI,10,0.5267120950285377
3,Our_emb_seed4,Glimmer,Completeness,5,0.6489307085795984
3,Our_emb_seed4,Glimmer,Completeness,6,0.6414459052615543
3,Our_emb_seed4,Glimmer,Completeness,7,0.6325699605970542
3,Our_emb_seed4,Glimmer,Completeness,8,0.6200118396914948
3,Our_emb_seed4,Glimmer,Completeness,10,0.5850402566332944
3,Our_emb_seed4,Glimmer,Homogeneity,5,0.5284755169507039
3,Our_emb_seed4,Glimmer,Homogeneity,6,0.5787267458484167
3,Our_emb_seed4,Glimmer,Homogeneity,7,0.6387090881107496
3,Our_emb_seed4,Glimmer,Homogeneity,8,0.6560324794643101
3,Our_emb_seed4,Glimmer,Homogeneity,10,0.6720872054582965
3,Our_emb_seed4,Glimmer,NMI,5,0.582541495442371
3,Our_emb_seed4,Glimmer,NMI,6,0.6084743844276737
3,Our_emb_seed4,Glimmer,NMI,7,0.6356246482397468
3,Our_emb_seed4,Glimmer,NMI,8,0.6375137577652987
3,Our_emb_seed4,Glimmer,NMI,10,0.6255023370148605
3,Our_emb_seed5,Glimmer,ARI,5,0.4274595601625359
3,Our_emb_seed5,Glimmer,ARI,7,0.5831636974184226
3,Our_emb_seed5,Glimmer,ARI,8,0.5510735769630251
3,Our_emb_seed5,Glimmer,ARI,9,0.5395514861163767
3,Our_emb_seed5,Glimmer,ARI,10,0.5702367287843636
3,Our_emb_seed5,Glimmer,Completeness,5,0.5979471140932555
3,Our_emb_seed5,Glimmer,Completeness,7,0.6420623804743313
3,Our_emb_seed5,Glimmer,Completeness,8,0.6302737935099713
3,Our_emb_seed5,Glimmer,Completeness,9,0.6021061920934968
3,Our_emb_seed5,Glimmer,Completeness,10,0.6042330698851156
3,Our_emb_seed5,Glimmer,Homogeneity,5,0.4927380258253249
3,Our_emb_seed5,Glimmer,Homogeneity,7,0.647905673189634
3,Our_emb_seed5,Glimmer,Homogeneity,8,0.6515825817093891
3,Our_emb_seed5,Glimmer,Homogeneity,9,0.6491688724963833
3,Our_emb_seed5,Glimmer,Homogeneity,10,0.6735167223387101
3,Our_emb_seed5,Glimmer,NMI,5,0.5402682584788039
3,Our_emb_seed5,Glimmer,NMI,7,0.6449707923686718
3,Our_emb_seed5,Glimmer,NMI,8,0.6407510755465405
3,Our_emb_seed5,Glimmer,NMI,9,0.6247524594578607
3,Our_emb_seed5,Glimmer,NMI,10,0.6369965062555717
3,SCANIT_emb_seed1,SCANIT,ARI,5,0.4745855686322582
3,SCANIT_emb_seed1,SCANIT,ARI,6,0.4975798861224078
3,SCANIT_emb_seed1,SCANIT,ARI,7,0.5350059284911055
3,SCANIT_emb_seed1,SCANIT,ARI,9,0.3874262639986468
3,SCANIT_emb_seed1,SCANIT,ARI,10,0.3754401662412929
3,SCANIT_emb_seed1,SCANIT,Completeness,5,0.6016237260325067
3,SCANIT_emb_seed1,SCANIT,Completeness,6,0.6005610863886057
3,SCANIT_emb_seed1,SCANIT,Completeness,7,0.6047397451738964
3,SCANIT_emb_seed1,SCANIT,Completeness,9,0.5258729716916202
3,SCANIT_emb_seed1,SCANIT,Completeness,10,0.5115676476216815
3,SCANIT_emb_seed1,SCANIT,Homogeneity,5,0.5090822355239162
3,SCANIT_emb_seed1,SCANIT,Homogeneity,6,0.5494434274307517
3,SCANIT_emb_seed1,SCANIT,Homogeneity,7,0.6113231580996985
3,SCANIT_emb_seed1,SCANIT,Homogeneity,9,0.610776986538782
3,SCANIT_emb_seed1,SCANIT,Homogeneity,10,0.6223082620955847
3,SCANIT_emb_seed1,SCANIT,NMI,5,0.551497807689219
3,SCANIT_emb_seed1,SCANIT,NMI,6,0.5738661678657091
3,SCANIT_emb_seed1,SCANIT,NMI,7,0.6080010240148908
3,SCANIT_emb_seed1,SCANIT,NMI,9,0.5651539537326858
3,SCANIT_emb_seed1,SCANIT,NMI,10,0.561530183342826
3,SCANIT_emb_seed2,SCANIT,ARI,5,0.3916496529505574
3,SCANIT_emb_seed2,SCANIT,ARI,6,0.45067165514566
3,SCANIT_emb_seed2,SCANIT,ARI,7,0.4870892556828821
3,SCANIT_emb_seed2,SCANIT,ARI,9,0.4843161639413249
3,SCANIT_emb_seed2,SCANIT,ARI,10,0.4809519568804981
3,SCANIT_emb_seed2,SCANIT,Completeness,5,0.5841903478440196
3,SCANIT_emb_seed2,SCANIT,Completeness,6,0.5520208813197554
3,SCANIT_emb_seed2,SCANIT,Completeness,7,0.5747960070676186
3,SCANIT_emb_seed2,SCANIT,Completeness,9,0.5709360603951382
3,SCANIT_emb_seed2,SCANIT,Completeness,10,0.5322446462440706
3,SCANIT_emb_seed2,SCANIT,Homogeneity,5,0.4631696946249282
3,SCANIT_emb_seed2,SCANIT,Homogeneity,6,0.5143283790336874
3,SCANIT_emb_seed2,SCANIT,Homogeneity,7,0.5692742142933837
3,SCANIT_emb_seed2,SCANIT,Homogeneity,9,0.5999976731171879
3,SCANIT_emb_seed2,SCANIT,Homogeneity,10,0.6110427148711176
3,SCANIT_emb_seed2,SCANIT,NMI,5,0.5166881569701802
3,SCANIT_emb_seed2,SCANIT,NMI,6,0.5325084672311428
3,SCANIT_emb_seed2,SCANIT,NMI,7,0.5720217853640684
3,SCANIT_emb_seed2,SCANIT,NMI,9,0.5851062240870545
3,SCANIT_emb_seed2,SCANIT,NMI,10,0.5689278323473425
3,SCANIT_emb_seed3,SCANIT,ARI,5,0.44938734118327
3,SCANIT_emb_seed3,SCANIT,ARI,6,0.4855731126402308
3,SCANIT_emb_seed3,SCANIT,ARI,7,0.4997406341345464
3,SCANIT_emb_seed3,SCANIT,ARI,9,0.45355837410022
3,SCANIT_emb_seed3,SCANIT,ARI,10,0.4579542190779864
3,SCANIT_emb_seed3,SCANIT,Completeness,5,0.5841923485214682
3,SCANIT_emb_seed3,SCANIT,Completeness,6,0.6033093961467059
3,SCANIT_emb_seed3,SCANIT,Completeness,7,0.5870174457404328
3,SCANIT_emb_seed3,SCANIT,Completeness,9,0.5577675581222842
3,SCANIT_emb_seed3,SCANIT,Completeness,10,0.5525404733435441
3,SCANIT_emb_seed3,SCANIT,Homogeneity,5,0.4855184611091296
3,SCANIT_emb_seed3,SCANIT,Homogeneity,6,0.5573513905297682
3,SCANIT_emb_seed3,SCANIT,Homogeneity,7,0.5862695442550953
3,SCANIT_emb_seed3,SCANIT,Homogeneity,9,0.6472290367283429
3,SCANIT_emb_seed3,SCANIT,Homogeneity,10,0.6156506902185197
3,SCANIT_emb_seed3,SCANIT,NMI,5,0.5303043916024731
3,SCANIT_emb_seed3,SCANIT,NMI,6,0.579420507217963
3,SCANIT_emb_seed3,SCANIT,NMI,7,0.586643256626148
3,SCANIT_emb_seed3,SCANIT,NMI,9,0.5991773933710683
3,SCANIT_emb_seed3,SCANIT,NMI,10,0.5823908524532301
3,SCANIT_emb_seed4,SCANIT,ARI,5,0.4528791300683895
3,SCANIT_emb_seed4,SCANIT,ARI,6,0.4871928466446784
3,SCANIT_emb_seed4,SCANIT,ARI,8,0.4831670680127487
3,SCANIT_emb_seed4,SCANIT,ARI,9,0.4600018506866223
3,SCANIT_emb_seed4,SCANIT,ARI,10,0.3681298794662276
3,SCANIT_emb_seed4,SCANIT,Completeness,5,0.5881256993483335
3,SCANIT_emb_seed4,SCANIT,Completeness,6,0.5754252224571479
3,SCANIT_emb_seed4,SCANIT,Completeness,8,0.5710554946175058
3,SCANIT_emb_seed4,SCANIT,Completeness,9,0.5373246595445014
3,SCANIT_emb_seed4,SCANIT,Completeness,10,0.4983965929653773
3,SCANIT_emb_seed4,SCANIT,Homogeneity,5,0.500017962720113
3,SCANIT_emb_seed4,SCANIT,Homogeneity,6,0.5371439047784373
3,SCANIT_emb_seed4,SCANIT,Homogeneity,8,0.6089195260740949
3,SCANIT_emb_seed4,SCANIT,Homogeneity,9,0.593197150571597
3,SCANIT_emb_seed4,SCANIT,Homogeneity,10,0.6106230427670689
3,SCANIT_emb_seed4,SCANIT,NMI,5,0.5405047591831631
3,SCANIT_emb_seed4,SCANIT,NMI,6,0.5556259711549316
3,SCANIT_emb_seed4,SCANIT,NMI,8,0.5893800038931192
3,SCANIT_emb_seed4,SCANIT,NMI,9,0.563880243833454
3,SCANIT_emb_seed4,SCANIT,NMI,10,0.5488314801572729
3,SCANIT_emb_seed5,SCANIT,ARI,6,0.4819507681079483
3,SCANIT_emb_seed5,SCANIT,ARI,7,0.4580316298656983
3,SCANIT_emb_seed5,SCANIT,ARI,8,0.4602868534796548
3,SCANIT_emb_seed5,SCANIT,ARI,10,0.3599421223343299
3,SCANIT_emb_seed5,SCANIT,Completeness,6,0.5987911718467849
3,SCANIT_emb_seed5,SCANIT,Completeness,7,0.5769451431304321
3,SCANIT_emb_seed5,SCANIT,Completeness,8,0.5578910017932739
3,SCANIT_emb_seed5,SCANIT,Completeness,10,0.5180641802318274
3,SCANIT_emb_seed5,SCANIT,Homogeneity,6,0.5589304569568944
3,SCANIT_emb_seed5,SCANIT,Homogeneity,7,0.5764686046444167
3,SCANIT_emb_seed5,SCANIT,Homogeneity,8,0.5950949990916765
3,SCANIT_emb_seed5,SCANIT,Homogeneity,10,0.614605994506707
3,SCANIT_emb_seed5,SCANIT,NMI,6,0.5781746060111511
3,SCANIT_emb_seed5,SCANIT,NMI,7,0.5767067754453306
3,SCANIT_emb_seed5,SCANIT,NMI,8,0.5758849056616959
3,SCANIT_emb_seed5,SCANIT,NMI,10,0.5622207731976079
3,SPIN_emb_seed1,SPIN,ARI,5,0.5043619945068479
3,SPIN_emb_seed1,SPIN,ARI,6,0.5343743454410331
3,SPIN_emb_seed1,SPIN,ARI,7,0.5739946688173982
3,SPIN_emb_seed1,SPIN,ARI,8,0.5434232434043633
3,SPIN_emb_seed1,SPIN,ARI,10,0.5513095996858941
3,SPIN_emb_seed1,SPIN,Completeness,5,0.6711788174649544
3,SPIN_emb_seed1,SPIN,Completeness,6,0.6313940991554254
3,SPIN_emb_seed1,SPIN,Completeness,7,0.6316073222331818
3,SPIN_emb_seed1,SPIN,Completeness,8,0.594582284848846
3,SPIN_emb_seed1,SPIN,Completeness,10,0.5968982021598269
3,SPIN_emb_seed1,SPIN,Homogeneity,5,0.5394447994881869
3,SPIN_emb_seed1,SPIN,Homogeneity,6,0.5824540164685044
3,SPIN_emb_seed1,SPIN,Homogeneity,7,0.6436522041942807
3,SPIN_emb_seed1,SPIN,Homogeneity,8,0.6408805081016317
3,SPIN_emb_seed1,SPIN,Homogeneity,10,0.6750682905755251
3,SPIN_emb_seed1,SPIN,NMI,5,0.5981444893984996
3,SPIN_emb_seed1,SPIN,NMI,6,0.6059374715733021
3,SPIN_emb_seed1,SPIN,NMI,7,0.6375716661575761
3,SPIN_emb_seed1,SPIN,NMI,8,0.6168638974746232
3,SPIN_emb_seed1,SPIN,NMI,10,0.633581232337504
3,SPIN_emb_seed2,SPIN,ARI,5,0.4994451725239058
3,SPIN_emb_seed2,SPIN,ARI,6,0.4810511533723756
3,SPIN_emb_seed2,SPIN,ARI,7,0.5813199543493036
3,SPIN_emb_seed2,SPIN,ARI,8,0.5642598703673397
3,SPIN_emb_seed2,SPIN,Completeness,5,0.6133108154249612
3,SPIN_emb_seed2,SPIN,Completeness,6,0.5843162390670308
3,SPIN_emb_seed2,SPIN,Completeness,7,0.644063423886477
3,SPIN_emb_seed2,SPIN,Completeness,8,0.6136533691510797
3,SPIN_emb_seed2,SPIN,Homogeneity,5,0.4937266964976394
3,SPIN_emb_seed2,SPIN,Homogeneity,6,0.5531157232406035
3,SPIN_emb_seed2,SPIN,Homogeneity,7,0.6567689002674311
3,SPIN_emb_seed2,SPIN,Homogeneity,8,0.6598663644693109
3,SPIN_emb_seed2,SPIN,NMI,5,0.5470599136250599
3,SPIN_emb_seed2,SPIN,NMI,6,0.5682880556953748
3,SPIN_emb_seed2,SPIN,NMI,7,0.6503541136764531
3,SPIN_emb_seed2,SPIN,NMI,8,0.6359193149789096
3,SPIN_emb_seed3,SPIN,ARI,6,0.5349634744403935
3,SPIN_emb_seed3,SPIN,ARI,7,0.5443014314088295
3,SPIN_emb_seed3,SPIN,ARI,8,0.57372710377094
3,SPIN_emb_seed3,SPIN,ARI,10,0.475761834664983
3,SPIN_emb_seed3,SPIN,Completeness,6,0.6609260040212297
3,SPIN_emb_seed3,SPIN,Completeness,7,0.6258400036151758
3,SPIN_emb_seed3,SPIN,Completeness,8,0.6260572965026239
3,SPIN_emb_seed3,SPIN,Completeness,10,0.5767874170809706
3,SPIN_emb_seed3,SPIN,Homogeneity,6,0.5978687342685984
3,SPIN_emb_seed3,SPIN,Homogeneity,7,0.6278299489773367
3,SPIN_emb_seed3,SPIN,Homogeneity,8,0.6751018335734865
3,SPIN_emb_seed3,SPIN,Homogeneity,10,0.6610777108304374
3,SPIN_emb_seed3,SPIN,NMI,6,0.6278179935931628
3,SPIN_emb_seed3,SPIN,NMI,7,0.6267992409761655
3,SPIN_emb_seed3,SPIN,NMI,8,0.6496551953510148
3,SPIN_emb_seed3,SPIN,NMI,10,0.6159698262725728
3,SPIN_emb_seed4,SPIN,ARI,5,0.4102020991850265
3,SPIN_emb_seed4,SPIN,ARI,6,0.4812446660425161
3,SPIN_emb_seed4,SPIN,ARI,7,0.5664313042891478
3,SPIN_emb_seed4,SPIN,ARI,8,0.5394042340401686
3,SPIN_emb_seed4,SPIN,ARI,9,0.507226812393283
3,SPIN_emb_seed4,SPIN,ARI,10,0.4458308850078871
3,SPIN_emb_seed4,SPIN,Completeness,5,0.7065152184810588
3,SPIN_emb_seed4,SPIN,Completeness,6,0.5939549208750924
3,SPIN_emb_seed4,SPIN,Completeness,7,0.6343979939416714
3,SPIN_emb_seed4,SPIN,Completeness,8,0.6148471313398982
3,SPIN_emb_seed4,SPIN,Completeness,9,0.5894568220041042
3,SPIN_emb_seed4,SPIN,Completeness,10,0.5530619937774348
3,SPIN_emb_seed4,SPIN,Homogeneity,5,0.4452017008677545
3,SPIN_emb_seed4,SPIN,Homogeneity,6,0.5551957224478146
3,SPIN_emb_seed4,SPIN,Homogeneity,7,0.6457422051666918
3,SPIN_emb_seed4,SPIN,Homogeneity,8,0.6382521452317196
3,SPIN_emb_seed4,SPIN,Homogeneity,9,0.6435998219360628
3,SPIN_emb_seed4,SPIN,Homogeneity,10,0.6382656616530343
3,SPIN_emb_seed4,SPIN,NMI,5,0.5462136948280035
3,SPIN_emb_seed4,SPIN,NMI,6,0.5739216756527887
3,SPIN_emb_seed4,SPIN,NMI,7,0.6400186384803042
3,SPIN_emb_seed4,SPIN,NMI,8,0.6263310623575012
3,SPIN_emb_seed4,SPIN,NMI,9,0.6153396204274774
3,SPIN_emb_seed4,SPIN,NMI,10,0.5926169476288186
3,SPIN_emb_seed5,SPIN,ARI,5,0.514687444772929
3,SPIN_emb_seed5,SPIN,ARI,6,0.4871909909258337
3,SPIN_emb_seed5,SPIN,ARI,7,0.519130346484888
3,SPIN_emb_seed5,SPIN,ARI,8,0.5241897556869074
3,SPIN_emb_seed5,SPIN,ARI,9,0.5098150529362291
3,SPIN_emb_seed5,SPIN,ARI,10,0.4854468528951063
3,SPIN_emb_seed5,SPIN,Completeness,5,0.668738185456966
3,SPIN_emb_seed5,SPIN,Completeness,6,0.5949822906321764
3,SPIN_emb_seed5,SPIN,Completeness,7,0.6019761563091673
3,SPIN_emb_seed5,SPIN,Completeness,8,0.5949805407691231
3,SPIN_emb_seed5,SPIN,Completeness,9,0.5877019265409062
3,SPIN_emb_seed5,SPIN,Completeness,10,0.5756396303491048
3,SPIN_emb_seed5,SPIN,Homogeneity,5,0.5212058456718738
3,SPIN_emb_seed5,SPIN,Homogeneity,6,0.559002878092306
3,SPIN_emb_seed5,SPIN,Homogeneity,7,0.6000867239571844
3,SPIN_emb_seed5,SPIN,Homogeneity,8,0.61945657333179
3,SPIN_emb_seed5,SPIN,Homogeneity,9,0.6606394456329903
3,SPIN_emb_seed5,SPIN,Homogeneity,10,0.6642035257537797
3,SPIN_emb_seed5,SPIN,NMI,5,0.5858262949619912
3,SPIN_emb_seed5,SPIN,NMI,6,0.5764316940831464
3,SPIN_emb_seed5,SPIN,NMI,7,0.6010299552047785
3,SPIN_emb_seed5,SPIN,NMI,8,0.6069214942450978
3,SPIN_emb_seed5,SPIN,NMI,9,0.6220399060736079
3,SPIN_emb_seed5,SPIN,NMI,10,0.6167475954090711
3,SpaceFlow_emb_seed1,SpaceFlow,ARI,6,0.5088372210705484
3,SpaceFlow_emb_seed1,SpaceFlow,ARI,7,0.4985017234863149
3,SpaceFlow_emb_seed1,SpaceFlow,ARI,8,0.4445548623007146
3,SpaceFlow_emb_seed1,SpaceFlow,ARI,9,0.463053784464762
3,SpaceFlow_emb_seed1,SpaceFlow,ARI,10,0.4260799882354097
3,SpaceFlow_emb_seed1,SpaceFlow,Completeness,6,0.624880877597881
3,SpaceFlow_emb_seed1,SpaceFlow,Completeness,7,0.5985459752830877
3,SpaceFlow_emb_seed1,SpaceFlow,Completeness,8,0.5679113427026792
3,SpaceFlow_emb_seed1,SpaceFlow,Completeness,9,0.547530913494976
3,SpaceFlow_emb_seed1,SpaceFlow,Completeness,10,0.5465967857437667
3,SpaceFlow_emb_seed1,SpaceFlow,Homogeneity,6,0.5788513969487659
3,SpaceFlow_emb_seed1,SpaceFlow,Homogeneity,7,0.6003663957355261
3,SpaceFlow_emb_seed1,SpaceFlow,Homogeneity,8,0.5974103043064666
3,SpaceFlow_emb_seed1,SpaceFlow,Homogeneity,9,0.6114550155664321
3,SpaceFlow_emb_seed1,SpaceFlow,Homogeneity,10,0.6174153692129845
3,SpaceFlow_emb_seed1,SpaceFlow,NMI,6,0.6009860773407171
3,SpaceFlow_emb_seed1,SpaceFlow,NMI,7,0.5994548034522427
3,SpaceFlow_emb_seed1,SpaceFlow,NMI,8,0.5822852171961972
3,SpaceFlow_emb_seed1,SpaceFlow,NMI,9,0.5777300911759985
3,SpaceFlow_emb_seed1,SpaceFlow,NMI,10,0.5797543140839465
3,SpaceFlow_emb_seed2,SpaceFlow,ARI,5,0.4836560016292356
3,SpaceFlow_emb_seed2,SpaceFlow,ARI,7,0.5060976522867449
3,SpaceFlow_emb_seed2,SpaceFlow,ARI,8,0.5064402243423802
3,SpaceFlow_emb_seed2,SpaceFlow,ARI,9,0.5005843062852667
3,SpaceFlow_emb_seed2,SpaceFlow,ARI,10,0.520368060269564
3,SpaceFlow_emb_seed2,SpaceFlow,Completeness,5,0.6516990998096898
3,SpaceFlow_emb_seed2,SpaceFlow,Completeness,7,0.6046398360743931
3,SpaceFlow_emb_seed2,SpaceFlow,Completeness,8,0.6168408104739297
3,SpaceFlow_emb_seed2,SpaceFlow,Completeness,9,0.5788834560441859
3,SpaceFlow_emb_seed2,SpaceFlow,Completeness,10,0.565622864597668
3,SpaceFlow_emb_seed2,SpaceFlow,Homogeneity,5,0.5045589502426682
3,SpaceFlow_emb_seed2,SpaceFlow,Homogeneity,7,0.5906007244223819
3,SpaceFlow_emb_seed2,SpaceFlow,Homogeneity,8,0.6188013818772498
3,SpaceFlow_emb_seed2,SpaceFlow,Homogeneity,9,0.6361050384123234
3,SpaceFlow_emb_seed2,SpaceFlow,Homogeneity,10,0.6574591419646217
3,SpaceFlow_emb_seed2,SpaceFlow,NMI,5,0.5687668313473436
3,SpaceFlow_emb_seed2,SpaceFlow,NMI,7,0.5975378296261061
3,SpaceFlow_emb_seed2,SpaceFlow,NMI,8,0.6178175367859644
3,SpaceFlow_emb_seed2,SpaceFlow,NMI,9,0.6061049136706662
3,SpaceFlow_emb_seed2,SpaceFlow,NMI,10,0.6080931961041244
3,SpaceFlow_emb_seed3,SpaceFlow,ARI,5,0.4825001255063575
3,SpaceFlow_emb_seed3,SpaceFlow,ARI,6,0.4348695518481173
3,SpaceFlow_emb_seed3,SpaceFlow,ARI,8,0.4241185627740909
3,SpaceFlow_emb_seed3,SpaceFlow,ARI,9,0.4297673648243506
3,SpaceFlow_emb_seed3,SpaceFlow,Completeness,5,0.6067306024135922
3,SpaceFlow_emb_seed3,SpaceFlow,Completeness,6,0.5695531845574233
3,SpaceFlow_emb_seed3,SpaceFlow,Completeness,8,0.554802943778874
3,SpaceFlow_emb_seed3,SpaceFlow,Completeness,9,0.5430868410713499
3,SpaceFlow_emb_seed3,SpaceFlow,Homogeneity,5,0.5196338421439453
3,SpaceFlow_emb_seed3,SpaceFlow,Homogeneity,6,0.5148683422700345
3,SpaceFlow_emb_seed3,SpaceFlow,Homogeneity,8,0.5829496912225414
3,SpaceFlow_emb_seed3,SpaceFlow,Homogeneity,9,0.602502114787269
3,SpaceFlow_emb_seed3,SpaceFlow,NMI,5,0.5598148194429804
3,SpaceFlow_emb_seed3,SpaceFlow,NMI,6,0.5408319490403435
3,SpaceFlow_emb_seed3,SpaceFlow,NMI,8,0.5685277450998828
3,SpaceFlow_emb_seed3,SpaceFlow,NMI,9,0.571253709430851
3,SpaceFlow_emb_seed4,SpaceFlow,ARI,6,0.5177661560052168
3,SpaceFlow_emb_seed4,SpaceFlow,ARI,8,0.4747675062872744
3,SpaceFlow_emb_seed4,SpaceFlow,ARI,9,0.4661758393073438
3,SpaceFlow_emb_seed4,SpaceFlow,ARI,10,0.4619017554325437
3,SpaceFlow_emb_seed4,SpaceFlow,Completeness,6,0.6281115114952815
3,SpaceFlow_emb_seed4,SpaceFlow,Completeness,8,0.5800940388562724
3,SpaceFlow_emb_seed4,SpaceFlow,Completeness,9,0.558539685951884
3,SpaceFlow_emb_seed4,SpaceFlow,Completeness,10,0.5613869159340159
3,SpaceFlow_emb_seed4,SpaceFlow,Homogeneity,6,0.5796642162899708
3,SpaceFlow_emb_seed4,SpaceFlow,Homogeneity,8,0.6080668726398484
3,SpaceFlow_emb_seed4,SpaceFlow,Homogeneity,9,0.628330180555783
3,SpaceFlow_emb_seed4,SpaceFlow,Homogeneity,10,0.657251807018482
3,SpaceFlow_emb_seed4,SpaceFlow,NMI,6,0.6029093696921448
3,SpaceFlow_emb_seed4,SpaceFlow,NMI,8,0.5935638062314776
3,SpaceFlow_emb_seed4,SpaceFlow,NMI,9,0.5913830178440216
3,SpaceFlow_emb_seed4,SpaceFlow,NMI,10,0.6055482816524957
3,SpaceFlow_emb_seed5,SpaceFlow,ARI,5,0.4786700719233706
3,SpaceFlow_emb_seed5,SpaceFlow,ARI,6,0.5555965405190622
3,SpaceFlow_emb_seed5,SpaceFlow,ARI,7,0.4874492232827185
3,SpaceFlow_emb_seed5,SpaceFlow,ARI,9,0.4467126645548089
3,SpaceFlow_emb_seed5,SpaceFlow,ARI,10,0.4676411597821317
3,SpaceFlow_emb_seed5,SpaceFlow,Completeness,5,0.5984566065844855
3,SpaceFlow_emb_seed5,SpaceFlow,Completeness,6,0.6335631100942872
3,SpaceFlow_emb_seed5,SpaceFlow,Completeness,7,0.5818175211257147
3,SpaceFlow_emb_seed5,SpaceFlow,Completeness,9,0.5559531923074977
3,SpaceFlow_emb_seed5,SpaceFlow,Completeness,10,0.5614295936738306
3,SpaceFlow_emb_seed5,SpaceFlow,Homogeneity,5,0.5133576592784954
3,SpaceFlow_emb_seed5,SpaceFlow,Homogeneity,6,0.5563129556484919
3,SpaceFlow_emb_seed5,SpaceFlow,Homogeneity,7,0.5653557198498709
3,SpaceFlow_emb_seed5,SpaceFlow,Homogeneity,9,0.6192861021206508
3,SpaceFlow_emb_seed5,SpaceFlow,Homogeneity,10,0.6553912247426312
3,SpaceFlow_emb_seed5,SpaceFlow,NMI,5,0.5526503700642833
3,SpaceFlow_emb_seed5,SpaceFlow,NMI,6,0.5924303824808533
3,SpaceFlow_emb_seed5,SpaceFlow,NMI,7,0.573466041639163
3,SpaceFlow_emb_seed5,SpaceFlow,NMI,9,0.585912767956068
3,SpaceFlow_emb_seed5,SpaceFlow,NMI,10,0.6047825997643561
4,Banksy_emb_seed1,Banksy,ARI,6,0.5150428476059878
4,Banksy_emb_seed1,Banksy,ARI,8,0.567651379722784
4,Banksy_emb_seed1,Banksy,ARI,10,0.5880062820467858
4,Banksy_emb_seed1,Banksy,Completeness,6,0.745644025559721
4,Banksy_emb_seed1,Banksy,Completeness,8,0.7087591271627942
