Model,FOV,Cluster_Key,Gene,Gene_Purity
Xenium,29-30,cluster_0.65,CD19,0.7845714092254639
Xenium,29-30,cluster_0.65,CD3E,0.7408416867256165
Xenium,29-30,cluster_0.65,CD79A,0.688644289970398
Xenium,29-30,cluster_0.65,IL7R,0.7009762525558472
Xenium,29-30,cluster_0.65,MS4A1,0.6545387506484985
Xenium,29-30,cluster_0.65,TRAC,0.5717150568962097
Xenium,29-30,cluster_0.70,CD19,0.7907584309577942
Xenium,29-30,cluster_0.70,CD3E,0.7381784319877625
Xenium,29-30,cluster_0.70,CD79A,0.6911333203315735
Xenium,29-30,cluster_0.70,IL7R,0.7006775140762329
Xenium,29-30,cluster_0.70,MS4A1,0.6568987369537354
Xenium,29-30,cluster_0.70,TRAC,0.5718955993652344
Xenium,29-30,cluster_0.75,CD19,0.7727211117744446
Xenium,29-30,cluster_0.75,CD3E,0.7362188696861267
Xenium,29-30,cluster_0.75,CD79A,0.6801106333732605
Xenium,29-30,cluster_0.75,IL7R,0.6980924606323242
Xenium,29-30,cluster_0.75,MS4A1,0.6452025771141052
Xenium,29-30,cluster_0.75,TRAC,0.567478358745575
Xenium,29-30,cluster_0.80,CD19,0.7662534117698669
Xenium,29-30,cluster_0.80,CD3E,0.7072679996490479
Xenium,29-30,cluster_0.80,CD79A,0.6671695113182068
Xenium,29-30,cluster_0.80,IL7R,0.6588732600212097
Xenium,29-30,cluster_0.80,MS4A1,0.6336646676063538
Xenium,29-30,cluster_0.80,TRAC,0.5443192720413208
Xenium,31-32,cluster_0.50,CD19,0.8589881658554077
Xenium,31-32,cluster_0.50,CD3E,0.8271023035049438
Xenium,31-32,cluster_0.50,CD79A,0.722246527671814
Xenium,31-32,cluster_0.50,IL7R,0.7743364572525024
Xenium,31-32,cluster_0.50,MS4A1,0.6992121934890747
Xenium,31-32,cluster_0.50,TRAC,0.7074997425079346
Xenium,31-32,cluster_0.55,CD19,0.8584628105163574
Xenium,31-32,cluster_0.55,CD3E,0.8161960244178772
Xenium,31-32,cluster_0.55,CD79A,0.7209234237670898
Xenium,31-32,cluster_0.55,IL7R,0.7630018591880798
Xenium,31-32,cluster_0.55,MS4A1,0.6990504860877991
Xenium,31-32,cluster_0.55,TRAC,0.6968766450881958
Xenium,31-32,cluster_0.60,CD19,0.8561936020851135
Xenium,31-32,cluster_0.60,CD3E,0.4609995186328888
Xenium,31-32,cluster_0.60,CD79A,0.718715250492096
Xenium,31-32,cluster_0.60,IL7R,0.40189459919929504
Xenium,31-32,cluster_0.60,MS4A1,0.6951096653938293
Xenium,31-32,cluster_0.60,TRAC,0.3727480173110962
Xenium,31-32,cluster_0.65,CD19,0.8522300720214844
Xenium,31-32,cluster_0.65,CD3E,0.47549310326576233
Xenium,31-32,cluster_0.65,CD79A,0.7147662043571472
Xenium,31-32,cluster_0.65,IL7R,0.41660118103027344
Xenium,31-32,cluster_0.65,MS4A1,0.6892282962799072
Xenium,31-32,cluster_0.65,TRAC,0.38584938645362854
Xenium,31-32,cluster_0.70,CD19,0.8496621251106262
Xenium,31-32,cluster_0.70,CD3E,0.488525390625
Xenium,31-32,cluster_0.70,CD79A,0.7103280425071716
Xenium,31-32,cluster_0.70,IL7R,0.4286964237689972
Xenium,31-32,cluster_0.70,MS4A1,0.6852983236312866
Xenium,31-32,cluster_0.70,TRAC,0.39531296491622925
Xenium,31-32,cluster_0.75,CD19,0.8480709791183472
Xenium,31-32,cluster_0.75,CD3E,0.5035297274589539
Xenium,31-32,cluster_0.75,CD79A,0.7097735404968262
Xenium,31-32,cluster_0.75,IL7R,0.443812757730484
Xenium,31-32,cluster_0.75,MS4A1,0.6828691959381104
Xenium,31-32,cluster_0.75,TRAC,0.4106910526752472
Xenium,31-32,cluster_0.85,CD19,0.8442754149436951
Xenium,31-32,cluster_0.85,CD3E,0.5876016020774841
Xenium,31-32,cluster_0.85,CD79A,0.7055231332778931
Xenium,31-32,cluster_0.85,IL7R,0.5182089805603027
Xenium,31-32,cluster_0.85,MS4A1,0.6782099604606628
Xenium,31-32,cluster_0.85,TRAC,0.4752415120601654
Xenium,33-34,cluster_0.45,CD19,0.7923083305358887
Xenium,33-34,cluster_0.45,CD3E,0.7386448979377747
Xenium,33-34,cluster_0.45,CD79A,0.6336455941200256
Xenium,33-34,cluster_0.45,IL7R,0.6857678294181824
Xenium,33-34,cluster_0.45,MS4A1,0.6035729646682739
Xenium,33-34,cluster_0.45,TRAC,0.6272889971733093
Xenium,33-34,cluster_0.50,CD19,0.7925406098365784
Xenium,33-34,cluster_0.50,CD3E,0.7327825427055359
Xenium,33-34,cluster_0.50,CD79A,0.6325727105140686
Xenium,33-34,cluster_0.50,IL7R,0.6780073046684265
Xenium,33-34,cluster_0.50,MS4A1,0.6033263802528381
Xenium,33-34,cluster_0.50,TRAC,0.6199444532394409
Xenium,33-34,cluster_0.55,CD19,0.7861123085021973
Xenium,33-34,cluster_0.55,CD3E,0.7030084729194641
Xenium,33-34,cluster_0.55,CD79A,0.6265806555747986
Xenium,33-34,cluster_0.55,IL7R,0.6311599612236023
Xenium,33-34,cluster_0.55,MS4A1,0.5927184820175171
Xenium,33-34,cluster_0.55,TRAC,0.5786484479904175
Xenium,39-40,cluster_0.45,CD19,0.8115373253822327
Xenium,39-40,cluster_0.45,CD3E,0.754237949848175
Xenium,39-40,cluster_0.45,CD79A,0.6883648633956909
Xenium,39-40,cluster_0.45,IL7R,0.7064073085784912
Xenium,39-40,cluster_0.45,MS4A1,0.6527372002601624
Xenium,39-40,cluster_0.45,TRAC,0.6250685453414917
Xenium,39-40,cluster_0.55,CD19,0.7987260222434998
Xenium,39-40,cluster_0.55,CD3E,0.7393774390220642
Xenium,39-40,cluster_0.55,CD79A,0.6747716069221497
Xenium,39-40,cluster_0.55,IL7R,0.6929545998573303
Xenium,39-40,cluster_0.55,MS4A1,0.6377537846565247
Xenium,39-40,cluster_0.55,TRAC,0.6134161353111267
Xenium,39-40,cluster_0.60,CD19,0.7920207977294922
Xenium,39-40,cluster_0.60,CD3E,0.7310636639595032
Xenium,39-40,cluster_0.60,CD79A,0.6600132584571838
Xenium,39-40,cluster_0.60,IL7R,0.6851776838302612
Xenium,39-40,cluster_0.60,MS4A1,0.6232849359512329
Xenium,39-40,cluster_0.60,TRAC,0.6054341793060303
Xenium,39-40,cluster_0.65,CD19,0.7885119915008545
Xenium,39-40,cluster_0.65,CD3E,0.7248910665512085
Xenium,39-40,cluster_0.65,CD79A,0.6546798348426819
Xenium,39-40,cluster_0.65,IL7R,0.6773405075073242
Xenium,39-40,cluster_0.65,MS4A1,0.6167886257171631
Xenium,39-40,cluster_0.65,TRAC,0.5988275408744812
Xenium,41-42,cluster_0.55,CD19,0.8189836740493774
Xenium,41-42,cluster_0.55,CD3E,0.7883658409118652
Xenium,41-42,cluster_0.55,CD79A,0.6671147346496582
Xenium,41-42,cluster_0.55,IL7R,0.7289527058601379
Xenium,41-42,cluster_0.55,MS4A1,0.6643794775009155
Xenium,41-42,cluster_0.55,TRAC,0.6792357563972473
Xenium,41-42,cluster_0.60,CD19,0.8204285502433777
Xenium,41-42,cluster_0.60,CD3E,0.7549128532409668
Xenium,41-42,cluster_0.60,CD79A,0.6673495769500732
Xenium,41-42,cluster_0.60,IL7R,0.6784665584564209
Xenium,41-42,cluster_0.60,MS4A1,0.6642401814460754
Xenium,41-42,cluster_0.60,TRAC,0.636768102645874
Xenium,41-42,cluster_0.65,CD19,0.8146986961364746
Xenium,41-42,cluster_0.65,CD3E,0.7179720997810364
Xenium,41-42,cluster_0.65,CD79A,0.6649349927902222
Xenium,41-42,cluster_0.65,IL7R,0.620381236076355
Xenium,41-42,cluster_0.65,MS4A1,0.6600106954574585
Xenium,41-42,cluster_0.65,TRAC,0.5791880488395691
Xenium,41-42,cluster_0.70,CD19,0.8129591941833496
Xenium,41-42,cluster_0.70,CD3E,0.6638803482055664
Xenium,41-42,cluster_0.70,CD79A,0.6622269153594971
Xenium,41-42,cluster_0.70,IL7R,0.5706894993782043
Xenium,41-42,cluster_0.70,MS4A1,0.6576428413391113
Xenium,41-42,cluster_0.70,TRAC,0.5326894521713257
Xenium,41-42,cluster_0.75,CD19,0.8141555190086365
Xenium,41-42,cluster_0.75,CD3E,0.6354326605796814
Xenium,41-42,cluster_0.75,CD79A,0.6620259284973145
Xenium,41-42,cluster_0.75,IL7R,0.5462237596511841
Xenium,41-42,cluster_0.75,MS4A1,0.6570258736610413
Xenium,41-42,cluster_0.75,TRAC,0.5098509192466736
Xenium,43-44,cluster_0.50,CD19,0.8142194151878357
Xenium,43-44,cluster_0.50,CD3E,0.7135975360870361
Xenium,43-44,cluster_0.50,CD79A,0.6777100563049316
Xenium,43-44,cluster_0.50,IL7R,0.6607082486152649
Xenium,43-44,cluster_0.50,MS4A1,0.6540200114250183
Xenium,43-44,cluster_0.50,TRAC,0.5790168046951294
Xenium,43-44,cluster_0.55,CD19,0.8072251677513123
Xenium,43-44,cluster_0.55,CD3E,0.6753697395324707
Xenium,43-44,cluster_0.55,CD79A,0.670873761177063
Xenium,43-44,cluster_0.55,IL7R,0.611152708530426
Xenium,43-44,cluster_0.55,MS4A1,0.6424710750579834
Xenium,43-44,cluster_0.55,TRAC,0.5370636582374573
Xenium,43-44,cluster_0.60,CD19,0.8012202978134155
Xenium,43-44,cluster_0.60,CD3E,0.6728523969650269
Xenium,43-44,cluster_0.60,CD79A,0.6634198427200317
Xenium,43-44,cluster_0.60,IL7R,0.6072566509246826
Xenium,43-44,cluster_0.60,MS4A1,0.6338701248168945
Xenium,43-44,cluster_0.60,TRAC,0.5328171849250793
Xenium,43-44,cluster_0.65,CD19,0.8045512437820435
Xenium,43-44,cluster_0.65,CD3E,0.6225969195365906
Xenium,43-44,cluster_0.65,CD79A,0.6617790460586548
Xenium,43-44,cluster_0.65,IL7R,0.5466297268867493
Xenium,43-44,cluster_0.65,MS4A1,0.6336589455604553
Xenium,43-44,cluster_0.65,TRAC,0.4806583523750305
Xenium,43-44,cluster_0.70,CD19,0.7943373322486877
Xenium,43-44,cluster_0.70,CD3E,0.6206326484680176
Xenium,43-44,cluster_0.70,CD79A,0.655095636844635
Xenium,43-44,cluster_0.70,IL7R,0.5433022379875183
Xenium,43-44,cluster_0.70,MS4A1,0.6234351992607117
Xenium,43-44,cluster_0.70,TRAC,0.47810742259025574
Xenium,43-44,cluster_0.75,CD19,0.7873073816299438
Xenium,43-44,cluster_0.75,CD3E,0.6063748002052307
Xenium,43-44,cluster_0.75,CD79A,0.6476908326148987
Xenium,43-44,cluster_0.75,IL7R,0.5243849754333496
Xenium,43-44,cluster_0.75,MS4A1,0.6142266988754272
Xenium,43-44,cluster_0.75,TRAC,0.4606955349445343
Xenium,43-44,cluster_0.80,CD19,0.7718148231506348
Xenium,43-44,cluster_0.80,CD3E,0.5459474325180054
Xenium,43-44,cluster_0.80,CD79A,0.6329888105392456
Xenium,43-44,cluster_0.80,IL7R,0.46937161684036255
Xenium,43-44,cluster_0.80,MS4A1,0.5987988710403442
Xenium,43-44,cluster_0.80,TRAC,0.41086339950561523
Xenium,7-8,cluster_0.40,CD19,0.8484994769096375
Xenium,7-8,cluster_0.40,CD3E,0.6315550208091736
Xenium,7-8,cluster_0.40,CD79A,0.7107364535331726
Xenium,7-8,cluster_0.40,IL7R,0.5784831047058105
Xenium,7-8,cluster_0.40,MS4A1,0.6817992329597473
Xenium,7-8,cluster_0.40,TRAC,0.4654570519924164
Xenium,7-8,cluster_0.45,CD19,0.8398115038871765
Xenium,7-8,cluster_0.45,CD3E,0.6296327114105225
Xenium,7-8,cluster_0.45,CD79A,0.6987707614898682
Xenium,7-8,cluster_0.45,IL7R,0.5737354755401611
Xenium,7-8,cluster_0.45,MS4A1,0.6683835387229919
Xenium,7-8,cluster_0.45,TRAC,0.4633151888847351
Xenium,7-8,cluster_0.50,CD19,0.8321360349655151
Xenium,7-8,cluster_0.50,CD3E,0.632068395614624
Xenium,7-8,cluster_0.50,CD79A,0.6853044033050537
Xenium,7-8,cluster_0.50,IL7R,0.5762314200401306
Xenium,7-8,cluster_0.50,MS4A1,0.6548680663108826
Xenium,7-8,cluster_0.50,TRAC,0.46444734930992126
Xenium,7-8,cluster_0.55,CD19,0.8271920680999756
Xenium,7-8,cluster_0.55,CD3E,0.6307662725448608
Xenium,7-8,cluster_0.55,CD79A,0.6778389811515808
Xenium,7-8,cluster_0.55,IL7R,0.5787627100944519
Xenium,7-8,cluster_0.55,MS4A1,0.647011399269104
Xenium,7-8,cluster_0.55,TRAC,0.4655013680458069
Xenium,7-8,cluster_0.60,CD19,0.7815806269645691
Xenium,7-8,cluster_0.60,CD3E,0.6259358525276184
Xenium,7-8,cluster_0.60,CD79A,0.6392973065376282
Xenium,7-8,cluster_0.60,IL7R,0.5682459473609924
Xenium,7-8,cluster_0.60,MS4A1,0.6029961109161377
Xenium,7-8,cluster_0.60,TRAC,0.45847538113594055
Xenium,7-8,cluster_0.65,CD19,0.779384434223175
Xenium,7-8,cluster_0.65,CD3E,0.626261830329895
Xenium,7-8,cluster_0.65,CD79A,0.6367577314376831
Xenium,7-8,cluster_0.65,IL7R,0.5689516663551331
Xenium,7-8,cluster_0.65,MS4A1,0.600408673286438
Xenium,7-8,cluster_0.65,TRAC,0.4589788019657135
Xenium,9-10,cluster_0.40,CD19,0.8277255296707153
Xenium,9-10,cluster_0.40,CD3E,0.6810271143913269
Xenium,9-10,cluster_0.40,CD79A,0.7159888744354248
Xenium,9-10,cluster_0.40,IL7R,0.6256531476974487
Xenium,9-10,cluster_0.40,MS4A1,0.6984443664550781
Xenium,9-10,cluster_0.40,TRAC,0.5190184116363525
Xenium,9-10,cluster_0.45,CD19,0.8240703344345093
Xenium,9-10,cluster_0.45,CD3E,0.6823678016662598
Xenium,9-10,cluster_0.45,CD79A,0.7089433670043945
Xenium,9-10,cluster_0.45,IL7R,0.6268019676208496
Xenium,9-10,cluster_0.45,MS4A1,0.6909715533256531
Xenium,9-10,cluster_0.45,TRAC,0.5196903944015503
Xenium,9-10,cluster_0.50,CD19,0.824667751789093
Xenium,9-10,cluster_0.50,CD3E,0.6816356182098389
Xenium,9-10,cluster_0.50,CD79A,0.7109405994415283
Xenium,9-10,cluster_0.50,IL7R,0.6244397759437561
Xenium,9-10,cluster_0.50,MS4A1,0.6942800283432007
Xenium,9-10,cluster_0.50,TRAC,0.517352819442749
Xenium,9-10,cluster_0.55,CD19,0.8204027414321899
Xenium,9-10,cluster_0.55,CD3E,0.6812465190887451
Xenium,9-10,cluster_0.55,CD79A,0.7055220603942871
Xenium,9-10,cluster_0.55,IL7R,0.6246617436408997
Xenium,9-10,cluster_0.55,MS4A1,0.6880912184715271
Xenium,9-10,cluster_0.55,TRAC,0.5172278881072998
Xenium,9-10,cluster_0.60,CD19,0.8091129660606384
Xenium,9-10,cluster_0.60,CD3E,0.6645327210426331
Xenium,9-10,cluster_0.60,CD79A,0.6908259987831116
Xenium,9-10,cluster_0.60,IL7R,0.6170110106468201
Xenium,9-10,cluster_0.60,MS4A1,0.671624481678009
Xenium,9-10,cluster_0.60,TRAC,0.5091131329536438
